18.7541249	57.27706408
22.44823982	68.02003276
21.93053323	77.24227771
18.17337525	55.93416548
21.36642202	72.0650249
15.36627881	56.85798586
22.79373656	78.30819305
19.16260236	61.04454624
18.05699934	62.65834366
19.7324253	62.31034438
20.65556178	70.49547425
19.84510564	63.62492178
23.90776438	80.30324372
23.26166536	72.55545373
18.65658433	57.45610909
25.99574767	85.30021639
19.72004382	67.44876634
19.85964695	59.68110178
20.02866154	61.31559532
23.57576097	74.14949645
21.24120743	67.16149124
17.8655104	56.74369067
14.29978314	48.60061986
22.51785648	70.71674259
20.03974526	66.20239737
17.93411195	60.32393363
21.34433043	69.42094339
16.43259564	54.76646176
15.97654719	57.0769844
23.01160738	72.51526821
22.21065613	65.27151969
20.95688909	64.37934941
16.87211925	51.75799509
23.66016084	78.04741866
21.99994714	70.48843606
18.04515953	61.5178829
21.34950123	67.05706011
20.94560521	62.96766664
16.92083158	56.98491057
21.79804469	74.70897419
20.87380747	62.00221449
23.83343847	78.3931697
17.92778709	49.58850818
18.93822372	65.01102332
21.97416644	68.1195797
22.90085722	69.22441985
21.30520738	71.61870976
20.24114736	61.14068927
22.82698794	69.12577835
20.24950168	62.33940552
19.19806753	63.46310931
19.94986118	60.04435902
22.65508648	70.06790519
23.75248633	75.99705638
18.44565994	64.36351511
16.90254186	52.52994184
19.1769939	56.6571241
23.89897235	84.47434816
18.93122375	59.49815358
16.23526507	49.07645026
18.7214265	57.67203071
17.18202857	50.68925762
19.68790056	62.18684668
20.40191859	62.59976081
17.91872794	55.29093126
23.20126152	76.54449887
17.20513069	52.2750224
20.12241699	60.82814887
22.7353623	68.65361598
19.5037802	61.32756331
16.21682738	49.93874009
22.0101678	73.67976605
20.90042992	69.97873082
18.62925207	55.63226056
23.01376337	74.79212396
24.83293409	80.80356216
22.6080153	69.52884025
22.32486091	71.48723518
16.09883428	47.27580064
18.05845854	59.74104668
14.87079286	51.29174065
21.74858961	74.04715675
18.97016379	58.14045672
20.46513322	64.02987698
19.23010058	57.78188716
19.92868	56.00945296
20.04768353	65.69134794
26.83552062	83.28383367
22.64557501	71.1794177
19.7510939	60.48610022
22.39974326	74.39271307
19.24947453	55.87391543
18.37291899	57.78750028
22.79884928	73.99390896
22.30226105	69.00188279
22.78146292	72.21782626
18.66361449	61.2616949
15.96923136	54.09768813
18.99280673	59.23577734
27.18737647	77.90759972
22.9224836	74.06879986
21.51677903	70.51504115
18.0397446	57.36903134
22.16332663	73.93198056
22.33897923	71.61779073
17.43380102	53.98637467
19.41977593	62.6014469
18.87039365	56.62310642
16.92192225	57.54705638
19.46179276	66.02941013
19.65191047	57.68913692
16.52456316	51.28979297
22.30499918	73.24489852
13.72435371	49.48572995
18.81483743	60.92479647
22.22911339	74.61624648
22.36531986	71.64994113
21.93919895	70.89501118
16.94873592	52.93780032
17.88078808	56.09496897
23.27479622	71.88340391
18.72967324	59.6973473
21.06542906	66.45718917
20.00850003	62.76293726
20.91838966	70.39269175
16.86091859	56.11713886
14.32272011	43.9336255
20.56352378	69.99312143
20.92252407	68.34395444
23.92683567	80.32364106
20.81598914	66.85854867
16.89298595	59.39421028
25.30994212	80.39570368
15.49752752	51.58569337
19.3930862	59.61250703
21.31805684	67.68755006
20.57430378	65.97120518
21.5751735	67.73375793
15.69900668	52.20184309
18.80929682	62.06007745
22.73929961	69.22720482
26.75410287	82.83971251
25.1659109	78.92686318
22.13139531	70.09221868
16.06338783	57.20476298
17.4241604	59.39092485
20.08881572	66.5215445
22.55309761	75.69954037
16.43931434	53.88911062
20.33215983	65.73663343
19.18689634	60.37623104
21.98201793	68.94690318
22.35766437	69.26833072
21.3271749	68.47789125
22.5146683	67.9184007
16.21987977	51.38261581
19.34829297	63.07650861
17.23306401	56.41357961
25.18017098	76.56606716
20.57166383	66.22609229
19.57244814	61.58854268
18.08697379	59.06772506
20.13939581	64.78112723
24.16220975	75.11059792
15.7137451	46.2371647
16.85621272	50.74444895
21.35649446	71.90404617
20.62300893	66.78527232
17.12240945	56.96625378
19.87383788	60.65754136
18.05116289	60.47151885
21.38989897	70.9399328
16.21765244	54.16299233
20.30789084	66.54277624
19.03435442	55.32230274
18.71314981	58.00458346
21.09576569	68.57062315
25.74806001	86.62696446
16.75329863	52.89037412
21.64265497	68.12358623
17.95585455	63.49338417
13.72534496	41.72022239
24.05013138	79.41088101
24.89185843	79.82841581
18.08493258	55.38704958
22.0879182	69.42892322
18.68244974	53.58477713
23.76407996	74.78615497
18.25385343	57.05294125
20.30353138	63.82915116
17.48745254	58.85827617
23.0674972	76.52401424
20.865379	71.1942474
15.59268934	49.69526867
19.27533415	63.74364444
23.65562012	77.26937716
22.29051362	69.26934306
20.10936538	57.45316169
20.6646153	63.16849696
20.49116688	63.82353846
18.24657947	56.71112257
23.13012746	78.32168651
18.78088804	59.70863708
19.48338765	67.34065979
16.89454943	56.44649802
20.8272823	66.60275577
14.07657359	49.2961358
18.58607431	60.67935831
20.41039175	61.7186935
23.89446291	75.2068601
23.06476965	77.04382001
23.0967299	72.67534033
23.15615686	77.45432186
22.4524305	65.56426054
19.08779502	57.63827374
15.27965791	52.76800281
19.01512816	59.95282084
18.97934379	63.00639129
21.06531259	64.31487737
17.07029933	56.16416949
20.20508089	64.99749043
19.16835595	64.91548798
17.8784343	56.49997872
20.47190272	71.08037919
17.57424165	56.00226161
19.16922814	62.20566428
16.73174031	54.96148476
21.23930789	65.12081899
18.17590176	64.35075601
25.10288275	81.83462759
14.94115877	46.21697429
20.28795801	63.25017182
17.11905361	52.25902449
18.58563119	61.1183027
21.57390605	69.46879829
25.11550443	79.8023937
16.58499971	53.21821098
22.17286309	70.95534614
22.85223684	75.64956991
17.85901724	54.46351758
19.33423159	65.33944155
19.75084301	60.8704858
19.25975671	62.3179706
20.07907548	64.26234248
24.28275153	77.85500377
16.25927098	52.10941771
22.39123591	70.32934772
17.84658316	57.29224918
22.83938463	72.2519011
19.70300873	69.66467472
19.68445072	60.46799505
21.74851066	66.41698112
18.70379148	61.00961541
20.74332375	62.03033622
16.81359575	55.43777053
20.32246805	62.25115287
18.80547581	59.83184903
18.67285923	58.42282835
19.47588203	59.08374325
22.77488117	72.16874247
12.58375552	43.25540237
16.10370712	49.7371311
24.84632601	77.59669075
19.18062356	62.96248879
18.84994116	55.19643749
21.02323771	70.05519087
20.20085064	62.36402103
17.99844328	53.47064355
14.90755226	50.18525352
22.76495258	73.39825712
18.67449689	62.58513975
24.18171677	78.34728723
18.67904719	59.95686262
15.83706369	48.62832196
20.62475301	68.30416054
21.07497754	63.32553658
20.25580647	70.81996745
19.75648271	65.4130299
18.28224486	58.02505833
19.16489258	60.34844064
16.39983062	55.03779754
19.77012411	60.85390121
25.54515936	82.30062539
15.1816932	50.6221424
21.83480956	70.98287628
18.87503445	63.07905842
19.68726032	62.22206725
16.56921571	57.83829232
15.80397351	52.75208
20.55709784	66.42877617
21.45667142	69.66524533
19.54114329	60.26323991
20.66544085	67.08883116
17.99123005	54.79663967
25.31788218	78.97651347
15.41913263	48.98567304
20.77896446	70.76244183
22.9947835	73.55433019
22.25472516	70.21206293
22.03746048	68.43772558
16.7007037	48.43813969
18.06588566	51.46307564
18.61048465	58.86262228
16.44924084	54.09543136
20.86221353	60.10914406
15.75392021	48.24092078
18.01253204	63.90935599
18.46191947	60.54022765
24.36389115	75.3707672
21.18216126	68.7197433
21.55381777	68.51010004
19.58708679	64.37615724
18.20034453	54.85132287
20.81431178	65.17382071
17.07902106	51.24389489
23.46711651	75.51134833
24.85654629	78.77074666
15.27335087	45.30279775
20.53393204	64.11926551
20.52676764	66.03159937
21.16864903	68.26241578
23.52646686	71.43161927
19.1638642	55.43107925
13.67191615	48.52209912
20.01863398	60.00949401
22.51468175	71.0837166
16.51896534	53.77827533
23.33183704	74.21277608
14.67022125	47.32001523
22.06739191	69.30246103
21.28366436	61.66300837
23.16621513	74.11119626
23.71344651	76.01904799
21.39851602	72.80668303
19.36556063	58.07848946
16.89624019	57.62733702
16.79295239	59.30748271
20.86755349	63.96507216
12.77711696	43.6798859
16.67784913	57.78409422
18.87681544	60.54505175
17.11904749	55.18541083
19.20424229	64.56104695
21.15404794	65.53019426
19.40854943	65.21256382
17.96324998	56.36904286
17.84302844	55.10704057
17.29010263	55.78599231
22.14115167	68.79020527
20.21871452	64.27209098
12.25335848	40.63088875
12.78356589	45.68130769
18.67521979	55.99530811
24.20827646	78.91809929
16.83962924	52.63422277
19.26899322	64.61175924
21.13551764	66.79333819
16.16669659	50.60060553
19.44593081	68.86809685
20.63382113	73.67964468
19.56622389	64.22276611
15.73734143	51.8256882
21.43150182	68.27941957
19.37824541	59.72035779
21.53068519	71.04136448
18.15110703	61.67910017
22.33314707	69.74601876
19.58251751	60.78260833
19.52741175	61.04071691
22.97406932	68.0760905
20.94869734	68.08499215
15.44316218	47.55140883
20.08527313	64.5380762
22.94327077	73.19518511
19.8045321	62.54288522
18.46803899	65.61562437
18.75624348	67.02911587
23.48751691	76.5312882
21.97386916	64.90905606
21.06622201	67.87864829
25.80021392	77.25750407
25.09103829	78.9264699
20.55684842	63.98490593
19.35320132	61.72314205
19.15167825	55.38390963
18.81022632	59.61844417
15.50594407	48.6453382
22.64323677	73.5962657
21.55507537	69.12506991
21.44873481	63.26817897
18.26763339	59.48326788
17.6361158	60.82317984
22.45642446	70.34486143
22.38171557	71.40197292
21.63510344	72.77440902
19.48501527	63.63746751
16.16496287	56.02564021
22.24068805	69.99902322
19.8193736	61.60843648
20.05132153	64.66324719
22.54602351	69.3221062
17.32950311	62.75792717
16.36875268	47.39951758
19.15784287	64.33733229
15.91435885	47.91989712
17.9311133	61.43640517
21.83388287	67.77300846
21.08787475	67.37993117
18.8963999	56.71673008
21.73932674	68.22922362
21.17235563	70.13408388
19.07393366	64.12214621
15.54617928	54.01594971
16.16548599	55.81284798
17.57218678	62.04470631
17.70442529	53.12397305
23.59689166	79.48894369
21.30433211	68.06009068
19.23879444	62.96091871
20.02662144	65.9322611
17.27679674	54.62980628
14.45169297	46.58322191
23.228437	75.90607633
22.4994471	73.90116727
18.32872725	60.35915149
17.48807564	60.19159701
22.54274964	70.38089966
22.78903963	73.52234772
18.66042218	55.52270816
14.95181113	44.30347214
21.57056779	72.15150348
20.34119358	63.10435802
22.25541156	75.66301329
18.23900015	56.03304388
23.20913057	78.49129196
18.4306866	57.0759735
18.08355131	53.22541459
19.39312322	51.17652743
20.44421857	61.40121131
19.71576743	62.07067912
22.35304761	65.9011661
16.18044388	52.44652731
19.24856399	62.93268498
23.25591735	78.04416481
15.29412406	52.83756533
17.37849759	58.13621496
19.3973683	59.5312469
24.11746868	72.35278148
20.16858183	65.4795956
18.89677746	60.37666389
17.35204332	55.74046219
19.46559655	60.94440453
21.91736086	72.64673739
19.85377958	65.43220092
18.71349402	60.04556668
23.13430513	69.34254318
15.39527518	51.18953289
20.44233824	65.25225094
16.05824472	53.941842
24.60287166	81.12467266
18.49585901	57.38236176
19.17050499	60.12865044
21.40435002	65.15277545
25.48970894	85.29172103
20.25696843	62.72653923
18.31766801	62.91130349
18.66650619	59.20910287
17.3656982	54.56546663
23.93441927	78.26992793
19.64132407	64.59347795
21.96821169	67.55744096
19.09157875	59.77686603
20.46166801	62.75954017
18.37412112	57.68131029
17.61373944	60.74500755
19.8977133	63.25204701
22.17540862	73.66443673
19.95512556	60.0742683
18.32763903	62.43895089
18.26102051	62.77063792
22.03862478	69.61584469
17.20889308	56.67063059
25.11791438	80.0124986
19.94943506	59.32147309
17.64008031	51.92103717
18.56475491	61.53889298
21.95989271	67.32668958
21.38511267	66.9258821
22.72129472	74.28245372
20.66762261	63.34827548
17.36645257	56.34953786
23.14429337	71.84873049
22.21645948	79.51083213
24.09273012	76.57779263
15.49197115	49.21454012
19.89560643	65.05686861
21.88677766	72.85737668
